"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-01",56.65905,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-02",56.75974,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-03",56.63117,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-04",56.56523,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-05",56.53308,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-06",56.44389,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-07",56.46714,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-08",56.33193,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-09",56.58315,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-10",56.32557,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-11",56.37115,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1995-12",56.56757,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-01",56.41219,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-02",56.41292,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-03",56.96929,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-04",56.69626,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-05",56.66967,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-06",57.10182,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-07",57.17809,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-08",56.91668,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-09",57.10265,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-10",57.00917,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-11",56.97817,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1996-12",56.83055,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-01",57.12121,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-02",57.54509,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-03",57.29556,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-04",57.30464,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-05",57.19379,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-06",57.56226,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-07",57.72616,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-08",57.60537,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-09",57.84555,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-10",57.94892,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-11",57.4331,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1997-12",57.63855,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-01",58.068,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-02",57.63171,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-03",57.40534,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-04",57.2015,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-05",57.42379,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-06",57.16848,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-07",57.12577,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-08",57.4175,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-09",57.15044,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-10",56.95861,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-11",56.90588,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1998-12",56.89743,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-01",56.56971,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-02",56.54804,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-03",56.93732,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-04",57.00533,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-05",57.04185,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-06",56.63988,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-07",56.56355,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-08",56.9724,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-09",56.88849,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-10",56.53616,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-11",56.79127,
"JPN","EMP","WOMEN","PC_WKGPOP","M","1999-12",56.7724,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-01",56.59261,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-02",56.49044,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-03",56.44776,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-04",56.9242,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-05",56.87565,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-06",56.82904,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-07",56.95165,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-08",56.80679,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-09",56.83875,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-10",57.11892,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-11",57.02192,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2000-12",57.01567,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-01",57.4532,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-02",57.74006,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-03",57.17233,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-04",57.00284,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-05",57.14353,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-06",57.02696,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-07",56.94319,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-08",56.70471,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-09",56.51981,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-10",56.8378,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-11",57.15153,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2001-12",56.85098,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-01",56.6811,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-02",56.61137,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-03",56.57854,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-04",56.41837,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-05",56.13562,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-06",56.29545,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-07",56.49649,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-08",56.59301,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-09",56.67471,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-10",56.77051,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-11",57.0731,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2002-12",56.75228,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-01",56.48991,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-02",56.46928,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-03",56.91436,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-04",56.68432,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-05",56.70871,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-06",57.17956,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-07",56.94147,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-08",56.87344,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-09",56.9386,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-10",56.99146,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-11",57.05117,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2003-12",57.43213,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-01",57.20599,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-02",57.29494,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-03",57.5463,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-04",57.33471,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-05",57.09306,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-06",57.25483,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-07",57.58595,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-08",57.73738,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-09",57.78273,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-10",57.73153,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-11",57.39237,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2004-12",57.5707,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-01",57.98889,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-02",57.85852,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-03",57.84896,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-04",58.08281,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-05",58.40553,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-06",58.26295,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-07",58.31019,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-08",58.31332,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-09",58.50655,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-10",58.34272,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-11",57.76477,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2005-12",58.1106,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-01",58.58453,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-02",58.86172,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-03",58.47582,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-04",58.54515,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-05",58.93014,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-06",58.70546,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-07",58.81678,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-08",59.07557,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-09",59.09005,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-10",59.17455,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-11",59.25634,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2006-12",59.04549,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-01",58.81437,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-02",59.08155,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-03",59.39974,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-04",59.62266,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-05",59.81065,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-06",59.86168,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-07",59.74968,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-08",59.57188,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-09",59.20331,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-10",59.51785,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-11",60.04176,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2007-12",60.13654,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-01",59.81179,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-02",59.50331,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-03",59.92907,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-04",59.99979,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-05",59.8796,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-06",60.06422,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-07",59.83844,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-08",59.67424,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-09",59.74823,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-10",59.87151,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-11",60.13637,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2008-12",60.06564,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-01",60.25235,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-02",60.02754,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-03",59.49226,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-04",59.77762,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-05",59.57683,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-06",59.68217,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-07",59.73306,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-08",60.12569,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-09",60.02126,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-10",59.77332,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-11",59.89066,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2009-12",59.97435,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-01",60.06903,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-02",60.19554,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-03",60.04708,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-04",59.89936,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-05",60.01946,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-06",59.82055,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-07",60.23906,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-08",60.30593,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-09",60.68979,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-10",60.52457,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-11",60.26458,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2010-12",60.41759,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-01",60.76546,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-02",60.76703,"B"
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-03",61.05364,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-04",60.9922,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-05",61.08472,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-06",61.17432,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-07",61.02435,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-08",60.96748,"B"
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-09",60.46664,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-10",60.51033,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-11",60.46299,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2011-12",60.43204,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-01",60.17001,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-02",60.43715,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-03",60.46557,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-04",60.6365,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-05",60.67999,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-06",60.74142,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-07",60.79374,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-08",60.91916,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-09",60.72197,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-10",60.82486,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-11",60.98816,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2012-12",60.93521,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-01",61.89294,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-02",61.98931,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-03",62.28554,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-04",62.318,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-05",62.17574,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-06",62.31112,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-07",62.56923,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-08",62.56377,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-09",62.70086,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-10",62.77287,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-11",62.96624,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2013-12",63.10291,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-01",63.16485,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-02",63.23232,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-03",63.28637,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-04",63.33117,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-05",63.55396,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-06",63.56718,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-07",63.62029,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-08",63.86392,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-09",63.87244,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-10",64.01337,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-11",64.12241,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2014-12",64.24712,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-01",64.17279,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-02",64.24062,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-03",64.29196,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-04",64.26034,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-05",64.49487,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-06",64.74301,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-07",64.68201,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-08",64.72563,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-09",64.93819,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-10",65.12447,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-11",64.8776,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2015-12",65.12386,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2016-01",66.17141,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2016-02",65.37267,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2016-03",65.3364,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2016-04",65.43101,
"JPN","EMP","WOMEN","PC_WKGPOP","M","2016-05",65.35762,
"KOR","EMP","MEN","THND_PER","M","1982-07",8694.978,
"KOR","EMP","MEN","THND_PER","M","1982-08",8721.032,
"KOR","EMP","MEN","THND_PER","M","1982-09",8755.349,
"KOR","EMP","MEN","THND_PER","M","1982-10",8754.225,
"KOR","EMP","MEN","THND_PER","M","1982-11",8714.572,
"KOR","EMP","MEN","THND_PER","M","1982-12",8626.926,
"KOR","EMP","MEN","THND_PER","M","1983-01",8689.824,
"KOR","EMP","MEN","THND_PER","M","1983-02",8533.159,
"KOR","EMP","MEN","THND_PER","M","1983-03",8808.286,
"KOR","EMP","MEN","THND_PER","M","1983-04",8829.565,
"KOR","EMP","MEN","THND_PER","M","1983-05",8840.384,
"KOR","EMP","MEN","THND_PER","M","1983-06",8872.297,
"KOR","EMP","MEN","THND_PER","M","1983-07",8899.923,
"KOR","EMP","MEN","THND_PER","M","1983-08",8908.84,
"KOR","EMP","MEN","THND_PER","M","1983-09",8868.708,
"KOR","EMP","MEN","THND_PER","M","1983-10",8855.275,
"KOR","EMP","MEN","THND_PER","M","1983-11",8857.479,
"KOR","EMP","MEN","THND_PER","M","1983-12",8831.409,
"KOR","EMP","MEN","THND_PER","M","1984-01",8654.805,
"KOR","EMP","MEN","THND_PER","M","1984-02",8755.431,
"KOR","EMP","MEN","THND_PER","M","1984-03",8747.785,
"KOR","EMP","MEN","THND_PER","M","1984-04",8857.565,
"KOR","EMP","MEN","THND_PER","M","1984-05",8868.659,
"KOR","EMP","MEN","THND_PER","M","1984-06",8956.386,
"KOR","EMP","MEN","THND_PER","M","1984-07",8909.664,
"KOR","EMP","MEN","THND_PER","M","1984-08",8929.386,
"KOR","EMP","MEN","THND_PER","M","1984-09",8987.587,
"KOR","EMP","MEN","THND_PER","M","1984-10",9003.079,
"KOR","EMP","MEN","THND_PER","M","1984-11",8990.378,
"KOR","EMP","MEN","THND_PER","M","1984-12",9067.817,
"KOR","EMP","MEN","THND_PER","M","1985-01",8979.176,
"KOR","EMP","MEN","THND_PER","M","1985-02",9081.945,
"KOR","EMP","MEN","THND_PER","M","1985-03",9096.49,
"KOR","EMP","MEN","THND_PER","M","1985-04",9075.543,
"KOR","EMP","MEN","THND_PER","M","1985-05",9115.54,
"KOR","EMP","MEN","THND_PER","M","1985-06",9120.774,
"KOR","EMP","MEN","THND_PER","M","1985-07",9128.949,
"KOR","EMP","MEN","THND_PER","M","1985-08",9138.178,
"KOR","EMP","MEN","THND_PER","M","1985-09",9194.176,
"KOR","EMP","MEN","THND_PER","M","1985-10",9230.379,
"KOR","EMP","MEN","THND_PER","M","1985-11",9314.615,
"KOR","EMP","MEN","THND_PER","M","1985-12",9193.818,
"KOR","EMP","MEN","THND_PER","M","1986-01",9182.75,
"KOR","EMP","MEN","THND_PER","M","1986-02",9201.154,
"KOR","EMP","MEN","THND_PER","M","1986-03",9172.08,
"KOR","EMP","MEN","THND_PER","M","1986-04",9261.051,
"KOR","EMP","MEN","THND_PER","M","1986-05",9285.545,
"KOR","EMP","MEN","THND_PER","M","1986-06",9309.941,
"KOR","EMP","MEN","THND_PER","M","1986-07",9377.314,
"KOR","EMP","MEN","THND_PER","M","1986-08",9436.863,
"KOR","EMP","MEN","THND_PER","M","1986-09",9410.539,
"KOR","EMP","MEN","THND_PER","M","1986-10",9448.92,
"KOR","EMP","MEN","THND_PER","M","1986-11",9527.835,
"KOR","EMP","MEN","THND_PER","M","1986-12",9493.954,
"KOR","EMP","MEN","THND_PER","M","1987-01",9456.224,
"KOR","EMP","MEN","THND_PER","M","1987-02",9661.345,
"KOR","EMP","MEN","THND_PER","M","1987-03",9634.715,
"KOR","EMP","MEN","THND_PER","M","1987-04",9702.839,
"KOR","EMP","MEN","THND_PER","M","1987-05",9719.962,
"KOR","EMP","MEN","THND_PER","M","1987-06",9753.208,
"KOR","EMP","MEN","THND_PER","M","1987-07",9732.77,
"KOR","EMP","MEN","THND_PER","M","1987-08",9768.774,
"KOR","EMP","MEN","THND_PER","M","1987-09",9822.61,
"KOR","EMP","MEN","THND_PER","M","1987-10",9836.332,
"KOR","EMP","MEN","THND_PER","M","1987-11",9888.797,
"KOR","EMP","MEN","THND_PER","M","1987-12",9943.401,
"KOR","EMP","MEN","THND_PER","M","1988-01",9989.101,
"KOR","EMP","MEN","THND_PER","M","1988-02",9960.558,
"KOR","EMP","MEN","THND_PER","M","1988-03",10017.09,
"KOR","EMP","MEN","THND_PER","M","1988-04",9977.748,
"KOR","EMP","MEN","THND_PER","M","1988-05",10006.78,
"KOR","EMP","MEN","THND_PER","M","1988-06",10053.43,
"KOR","EMP","MEN","THND_PER","M","1988-07",10126.23,
"KOR","EMP","MEN","THND_PER","M","1988-08",10191.79,
"KOR","EMP","MEN","THND_PER","M","1988-09",10230.66,
"KOR","EMP","MEN","THND_PER","M","1988-10",10258.31,
"KOR","EMP","MEN","THND_PER","M","1988-11",10210.86,
"KOR","EMP","MEN","THND_PER","M","1988-12",10190.41,
"KOR","EMP","MEN","THND_PER","M","1989-01",10264.17,
"KOR","EMP","MEN","THND_PER","M","1989-02",10322.04,
"KOR","EMP","MEN","THND_PER","M","1989-03",10333.16,
"KOR","EMP","MEN","THND_PER","M","1989-04",10352.12,
"KOR","EMP","MEN","THND_PER","M","1989-05",10361.03,
"KOR","EMP","MEN","THND_PER","M","1989-06",10374.48,
"KOR","EMP","MEN","THND_PER","M","1989-07",10397.06,
"KOR","EMP","MEN","THND_PER","M","1989-08",10447.23,
"KOR","EMP","MEN","THND_PER","M","1989-09",10456.21,
"KOR","EMP","MEN","THND_PER","M","1989-10",10505.97,
"KOR","EMP","MEN","THND_PER","M","1989-11",10555.81,
"KOR","EMP","MEN","THND_PER","M","1989-12",10556.79,
"KOR","EMP","MEN","THND_PER","M","1990-01",10443.86,
"KOR","EMP","MEN","THND_PER","M","1990-02",10561.21,
"KOR","EMP","MEN","THND_PER","M","1990-03",10626.03,
"KOR","EMP","MEN","THND_PER","M","1990-04",10641.76,
"KOR","EMP","MEN","THND_PER","M","1990-05",10671.39,
"KOR","EMP","MEN","THND_PER","M","1990-06",10707.18,
"KOR","EMP","MEN","THND_PER","M","1990-07",10767.66,
"KOR","EMP","MEN","THND_PER","M","1990-08",10741.72,
"KOR","EMP","MEN","THND_PER","M","1990-09",10797.68,
"KOR","EMP","MEN","THND_PER","M","1990-10",10806.88,
"KOR","EMP","MEN","THND_PER","M","1990-11",10837.45,
"KOR","EMP","MEN","THND_PER","M","1990-12",10909.72,
"KOR","EMP","MEN","THND_PER","M","1991-01",11014.98,
"KOR","EMP","MEN","THND_PER","M","1991-02",10992.04,
"KOR","EMP","MEN","THND_PER","M","1991-03",10953.96,
"KOR","EMP","MEN","THND_PER","M","1991-04",11031.98,
"KOR","EMP","MEN","THND_PER","M","1991-05",11055.18,
"KOR","EMP","MEN","THND_PER","M","1991-06",11091.54,
"KOR","EMP","MEN","THND_PER","M","1991-07",11114.73,
"KOR","EMP","MEN","THND_PER","M","1991-08",11186.19,
"KOR","EMP","MEN","THND_PER","M","1991-09",11220.4,
"KOR","EMP","MEN","THND_PER","M","1991-10",11233.26,
"KOR","EMP","MEN","THND_PER","M","1991-11",11266.81,
"KOR","EMP","MEN","THND_PER","M","1991-12",11287.42,
"KOR","EMP","MEN","THND_PER","M","1992-01",11333.69,
"KOR","EMP","MEN","THND_PER","M","1992-02",11326.26,
"KOR","EMP","MEN","THND_PER","M","1992-03",11338.82,
"KOR","EMP","MEN","THND_PER","M","1992-04",11344.79,
"KOR","EMP","MEN","THND_PER","M","1992-05",11352.72,
"KOR","EMP","MEN","THND_PER","M","1992-06",11354.29,
"KOR","EMP","MEN","THND_PER","M","1992-07",11372.16,
"KOR","EMP","MEN","THND_PER","M","1992-08",11385.39,
"KOR","EMP","MEN","THND_PER","M","1992-09",11391.41,
"KOR","EMP","MEN","THND_PER","M","1992-10",11421.23,
"KOR","EMP","MEN","THND_PER","M","1992-11",11426.86,
"KOR","EMP","MEN","THND_PER","M","1992-12",11402.33,
"KOR","EMP","MEN","THND_PER","M","1993-01",11476.25,
"KOR","EMP","MEN","THND_PER","M","1993-02",11375.39,
"KOR","EMP","MEN","THND_PER","M","1993-03",11349.93,
"KOR","EMP","MEN","THND_PER","M","1993-04",11357.8,
